,keyword,addition
 poko pants extra absorb small -> absorb,1,1
 polypropylene display file -> display,1,1
 portable usb music player -> music,1,1
 pom pom -> pom,1,1
 ponds cold cream -> cold,1,1
 ponds face cream for men -> cream,1,1
 ponds men facewash oil -> facewash,1,1
 pool & accessories -> &,1,1
 poonamcreations black georgette saree -> black,1,1
 printer cartridge 830 canon -> 830,1,1
 printmee iphone mobile cases -> iphone,1,1
 pureit advanced 14 l 14 l water purifier -> l,1,1
 puma sandels for men -> for,1,1
 puma men s tazon 5 nm running shoes -> nm,1,1
 puma neon lite shoes -> lite,1,1
 puma neptune running shoes -> running,1,1
 puma nova ind men sandals -> ind,1,1
 puma nova men sandals -> men,1,1
 puma polo ess t shirt -> ess,1,1
 puma slipper for men -> for,1,1
 puma men s jago ripstop dp running black shoes -> black,1,1
 puma sport shoes for men -> for,1,1
 puma storm black shoes -> black,1,1
 punching bags axson leather -> axson,1,1
 punjabi ladies pateyala salwar suits cotton -> pateyala,1,1
 pure chiffon plain sarees -> plain,1,1
 pure play black casual shoes -> casual,1,1
 puma men s jago ripstop dp running shoes -> dp,1,1
 puma men s carlos ind blue mesh running shoes -> running,1,1
 proase basketball shoes -> basketball,1,1
 puma canvas shoes for men -> for,1,1
 programming in ansi c -> ansi,1,1
 projectors full hd -> full,1,1
 promenade green loafers -> green,1,1
 ps2 to ps2 cable -> cable,1,1
 pull back car toys -> car,1,1
 pullover with zip for men -> with,1,1
 puma carlos dp running shoes -> dp,1,1
 puma limnos cat ind shoes -> ind,1,1
 puma colage bags bags -> colage,1,1
 puma ftr tf-racer fr running shoes -> fr,1,1
 puma grey black casual shoes -> black,1,1
 puma harzen ind men red sandals -> ind,1,1
 puma harzen men red sandals -> red,1,1
 puma latest flat shoes for men -> flat,1,1
 platforms chapal for women -> chapal,1,1
 plain t shirts for women -> for,1,1
 plain shirts for men -> for,1,1
 parker vector standard roller ball pen -> ball,1,1
 parachute scalp therapie -> scalp,1,1
 paragon sandals for men -> for,1,1
 park avenue storm body deodorant -> body,1,1
 parker frontier steel fountain pen -> fountain,1,1
 parker galaxy standard ball pen gt -> ball,1,1
 parker vector gold fountain pen -> fountain,1,1
 parrot soft toy -> soft,1,1
 pant shirt for boys kids -> boys,1,1
 party dress for men -> for,1,1
 party wear dressess in half sarees -> half,1,1
 party wear kurta for man -> for,1,1
 party wear ladies georget suits -> georget,1,1
 party wear watches for girls -> for,1,1
 passport travel wallet -> travel,1,1
 paper cutter paper shredders -> shredders,1,1
 panasonic t45 back cover -> back,1,1
 plain saree with black border -> black,1,1
 pakistani partys cotton dresses -> cotton,1,1
 p1000 kids educational tablet -> educational,1,1
 pack of 3 shirts for men -> for,1,1
 pack of 6 multicolour men vest -> men,1,1
 padmini juicer mixer grinder -> juicer,1,1
 paidu stone watch -> stone,1,1
 paint offical paint -> offical,1,1
 palazzo pants for 9years girls -> 9years,1,1
 panasonic smart led 48inch tv -> 48inch,1,1
 pampers active baby diapers extra large -> extra,1,1
 pampers dry baby pants -> baby,1,1
 pan drive 32 gb pen drive -> pen,1,1
 panasonic eluga l 4g back cover -> back,1,1
 panasonic mobile cover eluga i2 -> cover,1,1
 panasonic p55 8gb black mobile -> black,1,1
 patiala pants in 5 combo packs -> 5,1,1
 patiyala style suit -> style,1,1
 pc to pc cable -> cable,1,1
 philips hr1363 04 600 w hand blender -> 04,1,1
 philips dsp2800 94 home audio speaker -> 94,1,1
 philips fm speaker with usb -> speaker,1,1
 philips headphones with mic stereo -> mic,1,1
 philips hl1645 00 mixer grinder -> 00,1,1
 philips hp8100 46 hair dryer -> 46,1,1
 philips hp8309 00 hair straightener -> 00,1,1
 philips qt4011 trimmer - black -> -,1,1
 pebbleyard plastic spice rack -> plastic,1,1
 philips rl118 fm radio -> fm,1,1
 phone cover for samsung galaxy cover 2 -> 2,1,1
 pietra blue georgette palazzos -> blue,1,1
 pigeon 2 burner gas stovepigeon 2 burner gas stove -> stovepigeon,1,1
 pigeon classmate 2 lunch box -> 2,1,1
 pink with white net saree -> net,1,1
 philips bar blender & chopper -> &,1,1
 philips 5 1 speakers bluetooth home theatre systems -> bluetooth,1,1
 philips 40pfl5059 v7 102 cm 40 full hd led television -> 40,1,1
 philips 40 inch full led tv -> full,1,1
 philips 32 inch led tv -> inch,1,1
 peri peri -> peri,1,1
 perfume combo men women -> men,1,1
 pepe jeans jeans men -> men,1,1
 peora mangalsutra silver jewellery -> mangalsutra,1,1
 pendulam alarm clock -> alarm,1,1
 pendrive usb 3 0 16 36 gb -> 36,1,1
 pendrive 16 32 gb sandisk -> gb,1,1
 pen tablet pen -> tablet,1,1
 pen tablet iball pen -> iball,1,1
 pedigree professional puppy -> professional,1,1
 peddeler man leather shoes -> leather,1,1
 peddeler man formal leather shoes -> formal,1,1
 pure silk kanjivaram saree -> kanjivaram,1,1
 pureit marvella ro uv 10-litre water purifier -> 10-litre,1,1
 samsung gear s2 smart watch -> smart,1,1
 samsung 32 smart tv -> smart,1,1
 sachin tendulkar backcover for moto g 3 -> for,1,1
 saco tablet flip case for datawind ubislate 3g7 tablet - 360 dual rotate black -> 3g7,1,1
 salora e7 mobile -> e7,1,1
 salwar & suits -> &,1,1
 samsung - ml 2161 -> -,1,1
 samsung 1 5 ton invertor split ac -> invertor,1,1
 samsung 40 5100 full hd -> 5100,1,1
 s s helmet -> s,1,1
 samsung 4k led tv -> led,1,1
 samsung a5 joker bats cover -> bats,1,1
 samsung a7 2016 bumper cover -> bumper,1,1
 samsung alpha galaxy back cover for samsung galaxy alpha -> back,1,1
 samsung battery eb-b220aebecin for grand 2 g7102 -- -> --,1,1
 samsung core prime 3 back cover -> 3,1,1
 sabse sasta mobile phone -> mobile,1,1
 s s gloves -> s,1,1
 samsung eb-bg900bbegin battery for galaxy s5 sm-g900 -- -> --,1,1
 round neck t shirt for men combo pack -> combo,1,1
 roller ball parker pen -> parker,1,1
 romoss 10000mah power bank -> 10000mah,1,1
 room exhaust fan -> exhaust,1,1
 rose marry red sling bag -> red,1,1
 roti maker roti makers -> makers,1,1
 round led lights -> led,1,1
 round sunglasses combo for men -> combo,1,1
 s s cricket bat -> s,1,1
 router with 750 modem -> 750,1,1
 royal enfield accessories back head light cover -> head,1,1
 running shorts for men -> for,1,1
 s chand books for 10 class science -> science,1,1
 s chand chemistry books for 10 class -> for,1,1
 s s -> s,1,1
 samsung e7 flipcover disener green -> disener,1,1
 samsung eb454357vu galaxy s5360 battery battery -- -> --,1,1
 pureit marvella ro uv water purifier -> uv,1,1
 samsung galaxy note 5 dual sim 64gb mobile -> 64gb,1,1
 samsung galaxy j3 8gb 4g with nfc sticker colour gold -> colour,1,1
 samsung galaxy j3 bumper case -> bumper,1,1
 samsung galaxy j5 back cover in printed -> in,1,1
 samsung galaxy j5 mate matte balka cover -> mate,1,1
 samsung galaxy j7 sm-j700f bumper cases -> bumper,1,1
 samsung galaxy j7 transparent back cover -> back,1,1
 samsung galaxy s duos s7562 blue mobile -> blue,1,1
 samsung galaxy j1 ace - 4gb -> -,1,1
 samsung galaxy s duos2 7582 backcover -> 7582,1,1
 samsung galaxy s2 gt-i9100 gt-i9100g gt-i9100t original mobile battery with model eb-f1a2gbu -- -> --,1,1
 samsung galaxy s4 mini i9192 mobile phone -> i9192,1,1
 samsung galaxy s5 bumper case -> bumper,1,1
 samsung galaxy s7 edge back case -> back,1,1
 samsung galaxy tab 3 back cover -> back,1,1
 samsung galaxy j2 gold mobile -> gold,1,1
 samsung galaxy j1 ace - -> -,1,1
 samsung eb535163lucinu battery for grand duos i9082 -- -> --,1,1
 samsung galaxy ace back case cover -> case,1,1
 samsung edge 7 mobile phone -> mobile,1,1
 samsung galaxy a3 16gb champagne gold -> champagne,1,1
 samsung galaxy a5 - 16gb -> -,1,1
 samsung galaxy a7 2016 case cover -> case,1,1
 samsung galaxy a7 mobile back covers -> back,1,1
 samsung galaxy a8 mirror back covers -> back,1,1
 samsung galaxy core 2 mobile model no sm -g355h price -> mobile,1,1
 samsung galaxy j1 - -> -,1,1
 samsung galaxy core gt 8262 jeans printed back cover -> jeans,1,1
 samsung galaxy grand i9082 original battery 2100 mah eb-535163lu with bill and 6 months warranty -- -> --,1,1
 samsung galaxy grand max 16gb case cover -> case,1,1
 samsung galaxy grand prime - 4g sm-g531f gold -> -,1,1
 samsung galaxy grand prime violin fusion music cover -> fusion,1,1
 samsung galaxy grand quatro i8552 akira back cover -> back,1,1
 rochees mens watches -> mens,1,1
 ritz tubeless tyres -> tubeless,1,1
 risk board game -> board,1,1
 rca av cable -> av,1,1
 ramraj half sleeve design shirts -> design,1,1
 rangriti cotton kurti -> cotton,1,1
 ray-ban medium size 58 aviator polarized sunglasses -> polarized,1,1
 rb3025 001 51 62 -> 51,1,1
 rbi assistant book -> assistant,1,1
 rc helicopter 4 5 channels -> 5,1,1
 readymade anarkali salwar suit -> salwar,1,1
 ram 2gb for dell laptop -> dell,1,1
 rebel blue casual printed shirt -> printed,1,1
 rechargeable batteries and charger -> and,1,1
 rechargeable self defence powerful car women safety 2-in-1 taser baton stun gun led flashlight -heavy duty -> car,1,1
 recron joy pillow -> joy,1,1
 red & chief shoes -> &,1,1
 red check shirt for women -> for,1,1
 ramraj cotton casual shirt -> casual,1,1
 rajwada crystal earrings -> crystal,1,1
 ring pilates ring -> pilates,1,1
 quick arithmetic book by ashish aggarwal -> book,1,1
 pureit marvella uv water purifier -> uv,1,1
 pureit ultima ro uv oxytube water purifier -> oxytube,1,1
 px 93 bajaj cooler -> bajaj,1,1
 quaker masala oats -> masala,1,1
 quantitative abilities ssc cgl combined graduate level tier-2 exam arithmetical abilities -> arithmetical,1,1
 quartz watch for boys men -> boys,1,1
 quick heal total security 1 user 1 year antivirus -> antivirus,1,1
 rajguru beige raw silk saree -> beige,1,1
 quick heal total security security 1user 1year -> 1user,1,1
 quilling paper strips 5mm all colors -> all,1,1
 r s agarwal books class 10 -> books,1,1
 rabbit soft toys -> soft,1,1
 radheshyam enterprise beige lehengas -> beige,1,1
 rado watch mens watch -> mens,1,1
 red chief black leatherl shoes -> leatherl,1,1
 red chief formal leather shoes -> leather,1,1
 red door by elizabeth arden -> by,1,1
 registration for micromax canvas spark 3 -> for,1,1
 reebok court black sneakers -> black,1,1
 reebok slippers & flip flops for men -> for,1,1
 reebok track pants for men -> for,1,1
 reebok yellow black casual shoes -> casual,1,1
 refill kit for hp colour ink cartridge -> colour,1,1
 refurbished mobile phones - -> -,1,1
 remote cantrol car -> cantrol,1,1
 red led cabinet fans -> cabinet,1,1
 resistance toning tube -> toning,1,1
 resnick and halliday -> and,1,1
 retro landline phone -> landline,1,1
 revolution 20 20 -> 20,1,1
 rich dad and poor dad -> and,1,1
 ridhan green chiffon saree ridhan pink chiffon saree -> green,1,1
 reebok black school shoes -> school,1,1
 reebok backpacks backpacks -> backpacks,1,1
 reebok atv 19 shoes -> 19,1,1
 redmi note 4g back cover panda flap cover -> flap,1,1
 redmi note 4g back cover flap cover -> flap,1,1
 redmi note 3 cover in hard transparent -> hard,1,1
 redmi note 3 case and cover -> and,1,1
 redmi note 3 bumper case cover -> case,1,1
 redmi not prime back cover -> back,1,1
 redmi 4 screen glass price -> glass,1,1
 red tape genuine leather formals shoes -> formals,1,1
 red tape formal brown shoes -> brown,1,1
 red tape brown formal shoes -> formal,1,1
 red stones long earrings set -> earrings,1,1
 red shirt for men -> for,1,1
 red mi mi 4i -> red,1,1
 red mi mi -> red,1,1
 kids 4 crome wheel -> crome,1,1
 kids - toys -> -,1,1
 khadi bhringraj hair oil -> hair,1,1
 car parking reverse sensor -> reverse,1,1
 car accessories of mahendra car -> mahendra,1,1
 car back neck rest -> neck,1,1
 car bumper saffety back side -> back,1,1
 car key cover for volkswagen polo -> cover,1,1
 car mat beat black transparent -> beat,1,1
 car music player with base speakers -> base,1,1
 car roof led light -> led,1,1
 car accessories car music -> music,1,1
 car speakers ritz car -> ritz,1,1
 car stereo mp3 player -> mp3,1,1
 car usb mp3 player -> mp3,1,1
 car vaccum cleaner for all car -> all,1,1
 car window sun shade for maruti ritz -> maruti,1,1
 car windshield mount holder for samsung tab 4 -> samsung,1,1
 car accessories hand rest for eeco car -> eeco,1,1
 car 7 inch car led -> led,1,1
 carbon mobilesmart phone -> mobilesmart,1,1
 canon selphy cp1000 printer -> cp1000,1,1
 canon laser shot - lbp6018b -> -,1,1
 canon monochrome laser printer -> laser,1,1
 canon multi function inkjet printer -> inkjet,1,1
 canon pg 810xl black ink cartridge black -> 810xl,1,1
 canon pixma - mp287 multifunction printer -> -,1,1
 canon pixma e560 black ink cartridge -> black,1,1
 canvas a1 aq4502 back cover -> aq4502,1,1
 caps in men -> in,1,1
 canvas juice 2 aq5001 cover -> aq5001,1,1
 canvas real red casual shoes -> real,1,1
 canvas spark micromax mobile -> micromax,1,1
 canvas stylish casual shoes -> casual,1,1
 cap toe oxford shaped black shoes -> black,1,1
 capdase cacb-pm0t car charger -> cacb-pm0t,1,1
 car wooden bead seat swift -> seat,1,1
 carbon titanium s 2 plus mobile phone price -> phone,1,1
 celkon mobile charm one back cover -> back,1,1
 cd radio casette player -> casette,1,1
 casual velvet shoes for mens -> for,1,1
 cbr bike keychain -> bike,1,1
 cbse all in one chemistry class 12th -> chemistry,1,1
 cbse class 9 government social text books -> social,1,1
 cd drive for laptop -> for,1,1
 cd or dvd carry case -> carry,1,1
 cdma mobile mobile phones -> phones,1,1
 casual trousers combo for men -> combo,1,1
 ceiling fan 4 blade with led light -> led,1,1
 ceiling fan with led light -> led,1,1
 ceiling fans in 40-50 watt -> 40-50,1,1
 celio in jeans -> in,1,1
 celkon android 3g mobiles -> 3g,1,1
 celkon campus a518 back case cover -> case,1,1
 casual trousers for men -> for,1,1
 casual formal men shoe -> men,1,1
 caris brown trolley bag -> brown,1,1
 case cover for asus zenfone 2 laser ze550k -> ze550k,1,1
 carlton london beige bellies -> beige,1,1
 carrier 1 5 ton split superia -> split,1,1
 carrier ac in split ac -> split,1,1
 carrier split superia -> split,1,1
 carry bag for men -> for,1,1
 case & cover -> &,1,1
 case for nokia lumia 520 pouches with hangings -> pouches,1,1
 castrol engine oil -> engine,1,1
 casio casual belt watch -> belt,1,1
 casio fx991es plus scientific calculator -> plus,1,1
 casio g shock digital g9000 watch -> g9000,1,1
 casio g shock solar watches -> solar,1,1
 casio sports watch -> casio,1,1
 casio watch formal for men -> formal,1,1
 canon inkjet printer with external tank -> external,1,1
 canon color laserjet printer -> laserjet,1,1
 canon cl-98 black cartridge -> black,1,1
 bluetooth speakers sony speakers -> sony,1,1
 blue star 5 star window ac -> 5,1,1
 blue star 5hw18sa1 1 5 ton 5 star split ac -> blue,1,1
 blue star inverter 1ton ac -> 1ton,1,1
 bluetooth 4 0 bluetooth spackers -> spackers,1,1
 bluetooth speakers foxl speakers -> foxl,1,1
 bluetooth speakers skullcandy speakers -> skullcandy,1,1
 bluetooth speakers ubon speakers -> ubon,1,1
 blue star 1 ton 5 star -> blue,1,1
 bmw 3 series floor mats -> floor,1,1
 body fit gym machine -> gym,1,1
 body shop body wash -> wash,1,1
 body wash for men -> for,1,1
 bolster cushion filler -> cushion,1,1
 books for upsc exam in hindi -> exam,1,1
 blue star 1 ton inverter split ac -> inverter,1,1
 blue star 1 5 ton split ac 3 star -> blue,1,1
 canon all in one laser printer -> laser,1,1
 blackberry bold 9900 mobile phone price -> phone,1,1
 black net fatkart saree -> fatkart,1,1
 black ops ii mousepad -> ii,1,1
 black reebok school shoes -> school,1,1
 black short shrug -> short,1,1
 black tempered glass for iphone 5 -> for,1,1
 blackberry bold 9900 back cover -> back,1,1
 blackberry priv back cover -> back,1,1
 blue star 1 5 ton 5 star act air conditioner white free standard installation available on only this product blue star 1 5 ton 3 star bi -> act,1,1
 blackberry z10 bumper case -> bumper,1,1
 blackberry z10 hybrid back case -> back,1,1
 bloomers gkidz innerwear -> gkidz,1,1
 blower air cooler -> air,1,1
 blu win hd lte mobile phone -> mobile,1,1
 blue men printed full shirt -> full,1,1
 books of cbse class 8 -> cbse,1,1
 books of cow farming in marathi -> farming,1,1
 books oswaal cbse papers class 8 -> cbse,1,1
 ca cpt book in hindi -> book,1,1
 bumper case for motorola moto x play -> motorola,1,1
 burberry mens perfume -> mens,1,1
 business studies cbse class 12 -> cbse,1,1
 butterflies women s wallet -> s,1,1
 butterfly & coolers -> &,1,1
 buy one and get one free -> and,1,1
 caiib exam block books -> block,1,1
 boondh purple net saree -> net,1,1
 call recording mobile phones -> mobile,1,1
 calvin klein eternity for men -> for,1,1
 camera - stand -> -,1,1
 camera nikon d800 camera -> d800,1,1
 canon 810 black ink cartridge black -> ink,1,1
 canon 925 black toner -> black,1,1
 bullet 500 accesories -> 500,1,1
 built in hob top induction -> top,1,1
 buddha multiple painting -> multiple,1,1
 buckaroo leather anckle shoes -> anckle,1,1
 btwin adult bicycle -> adult,1,1
 brushes for painting -> for,1,1
 brown outdoor casual shoes -> casual,1,1
 brown island loafer shoes -> loafer,1,1
 brown formal police shoes -> police,1,1
 brother printer - ink -> -,1,1
 branded jeans cloth long tops -> long,1,1
 bra & panty set -> &,1,1
 bpi sports best whey -> best,1,1
 boys clothing 3 4years -> 3,1,1
 boxer black casual shoes -> casual,1,1
 bowers and wilkins -> and,1,1
 bovis tri wallets -> tri,1,1
 celkon millennia 2gb back pouch -> back,1,1
 celkon q455 case covers -> case,1,1
